id_film,id_film_lain,kemiripan
597,141688,1.0
597,140711,1.0
597,138863,1.0
597,138206,1.0
597,136018,1.0
597,135861,1.0
597,134170,1.0
597,132796,1.0
597,129428,1.0
597,128695,1.0
608,148238,1.0
608,141432,1.0
608,141305,1.0
608,140777,1.0
608,139415,1.0
608,136562,1.0
608,133832,1.0
608,129354,1.0
608,128671,1.0
608,127164,1.0
648,148238,1.0
648,141432,1.0
648,140777,1.0
648,139642,1.0
648,139415,1.0
648,136562,1.0
648,135288,1.0
648,134881,1.0
648,133832,1.0
648,133583,1.0
719,130452,1.0
719,120110,1.0
719,118702,1.0
719,118338,1.0
719,116977,1.0
719,116080,1.0
719,113642,1.0
719,113573,1.0
719,109848,1.0
719,109742,1.0
724,139642,1.0
724,134393,1.0
724,133419,1.0
724,129937,1.0
724,117529,1.0
724,114182,1.0
724,110826,1.0
724,109864,1.0
724,108190,1.0
724,107771,1.0
736,143385,1.0
736,142488,1.0
736,141305,1.0
736,139642,1.0
736,136890,1.0
736,133195,1.0
736,129354,1.0
736,127096,1.0
736,120478,1.0
736,117881,1.0
780,141688,1.0
780,141305,1.0
780,140737,1.0
780,140711,1.0
780,138206,1.0
780,136018,1.0
780,135861,1.0
780,135288,1.0
780,134881,1.0
780,133583,1.0
858,146656,1.0
858,140247,1.0
858,127208,1.0
858,116136,1.0
858,116036,1.0
858,114028,1.0
858,113188,1.0
858,108501,1.0
858,105497,1.0
858,104457,1.0
912,140247,1.0
912,135887,1.0
912,129401,1.0
912,127208,1.0
912,118576,1.0
912,116136,1.0
912,113862,1.0
912,113741,1.0
912,113188,1.0
912,111113,1.0
968,144656,1.0
968,143709,1.0
968,143385,1.0
968,142562,1.0
968,142550,1.0
968,142488,1.0
968,136890,1.0
968,136564,1.0
968,135460,1.0
968,134601,1.0
1061,141688,1.0
1061,141305,1.0
1061,140711,1.0
1061,138206,1.0
1061,136018,1.0
1061,135861,1.0
1061,135288,1.0
1061,134881,1.0
1061,133583,1.0
1061,132961,1.0
1089,149532,1.0
1089,142973,1.0
1089,142566,1.0
1089,141472,1.0
1089,140816,1.0
1089,140098,1.0
1089,138914,1.0
1089,138104,1.0
1089,136447,1.0
1089,135504,1.0
1136,146656,1.0
1136,143385,1.0
1136,142488,1.0
1136,140247,1.0
1136,136890,1.0
1136,136445,1.0
1136,135456,1.0
1136,132486,1.0
1136,131724,1.0
1136,130970,1.0
1196,149532,1.0
1196,142973,1.0
1196,142566,1.0
1196,141472,1.0
1196,140820,1.0
1196,140816,1.0
1196,140247,1.0
1196,140098,1.0
1196,138914,1.0
1196,138104,1.0
1198,146656,1.0
1198,143385,1.0
1198,142488,1.0
1198,140820,1.0
1198,140247,1.0
1198,136890,1.0
1198,136447,1.0
1198,131724,1.0
1198,130840,1.0
1198,129401,1.0
1210,148238,1.0
1210,141432,1.0
1210,140820,1.0
1210,140777,1.0
1210,140737,1.0
1210,139415,1.0
1210,135288,1.0
1210,134881,1.0
1210,134170,1.0
1210,133583,1.0
1213,149532,1.0
1213,142973,1.0
1213,142566,1.0
1213,141305,1.0
1213,139620,1.0
1213,138104,1.0
1213,136447,1.0
1213,135504,1.0
1213,131724,1.0
1213,130518,1.0
1220,142507,1.0
1220,135887,1.0
1220,134130,1.0
1220,132883,1.0
1220,132492,1.0
1220,132430,1.0
1220,129401,1.0
1220,124320,1.0
1220,118700,1.0
1220,118246,1.0
1221,136562,1.0
1221,133832,1.0
1221,128671,1.0
1221,127164,1.0
1221,127114,1.0
1221,116036,1.0
1221,114760,1.0
1221,114552,1.0
1221,114119,1.0
1221,113064,1.0
1222,135887,1.0
1222,135288,1.0
1222,134881,1.0
1222,133583,1.0
1222,132961,1.0
1222,132146,1.0
1222,131842,1.0
1222,131502,1.0
1222,130840,1.0
1222,129401,1.0
1233,141472,1.0
1233,140816,1.0
1233,140098,1.0
1233,138914,1.0
1233,134204,1.0
1233,132800,1.0
1233,131796,1.0
1233,130988,1.0
1233,127124,1.0
1233,126933,1.0
1243,130840,1.0
1243,130452,1.0
1243,120110,1.0
1243,118702,1.0
1243,118338,1.0
1243,116080,1.0
1243,114601,1.0
1243,113642,1.0
1243,110110,1.0
1243,109848,1.0
1258,143385,1.0
1258,142488,1.0
1258,139644,1.0
1258,136890,1.0
1258,130956,1.0
1258,130784,1.0
1258,130634,1.0
1258,120478,1.0
1258,117881,1.0
1258,117444,1.0
1265,146656,1.0
1265,140265,1.0
1265,140247,1.0
1265,136598,1.0
1265,135288,1.0
1265,134881,1.0
1265,133583,1.0
1265,132961,1.0
1265,132381,1.0
1265,132146,1.0
1267,148238,1.0
1267,146656,1.0
1267,143385,1.0
1267,142488,1.0
1267,141432,1.0
1267,140777,1.0
1267,139415,1.0
1267,136890,1.0
1267,130634,1.0
1267,122902,1.0
1270,141688,1.0
1270,140711,1.0
1270,140247,1.0
1270,138206,1.0
1270,136018,1.0
1270,135887,1.0
1270,135861,1.0
1270,135456,1.0
1270,134881,1.0
1270,133583,1.0
1287,143385,1.0
1287,142488,1.0
1287,141688,1.0
1287,140711,1.0
1287,138206,1.0
1287,136890,1.0
1287,136018,1.0
1287,135861,1.0
1287,130634,1.0
1287,128695,1.0
1580,149532,1.0
1580,142973,1.0
1580,142566,1.0
1580,141688,1.0
1580,141305,1.0
1580,140820,1.0
1580,140711,1.0
1580,140247,1.0
1580,138206,1.0
1580,138104,1.0
1617,140265,1.0
1617,136598,1.0
1617,128671,1.0
1617,127164,1.0
1617,127114,1.0
1617,118888,1.0
1617,117368,1.0
1617,114678,1.0
1617,114552,1.0
1617,113064,1.0
1721,144482,1.0
1721,142074,1.0
1721,135288,1.0
1721,134881,1.0
1721,133583,1.0
1721,133545,1.0
1721,132961,1.0
1721,132381,1.0
1721,132146,1.0
1721,131842,1.0
1923,143385,1.0
1923,142488,1.0
1923,136890,1.0
1923,136447,1.0
1923,133419,1.0
1923,120478,1.0
1923,120466,1.0
1923,118997,1.0
1923,118760,1.0
1923,117881,1.0
1961,149532,1.0
1961,142973,1.0
1961,142566,1.0
1961,138104,1.0
1961,136447,1.0
1961,134881,1.0
1961,133583,1.0
1961,132961,1.0
1961,132146,1.0
1961,131842,1.0
2021,139642,1.0
2021,133195,1.0
2021,130452,1.0
2021,120110,1.0
2021,118702,1.0
2021,118338,1.0
2021,116080,1.0
2021,114182,1.0
2021,113642,1.0
2021,109848,1.0
2028,143385,1.0
2028,143257,1.0
2028,142488,1.0
2028,139644,1.0
2028,136890,1.0
2028,136564,1.0
2028,136447,1.0
2028,132046,1.0
2028,131920,1.0
2028,130956,1.0
2105,139642,1.0
2105,133195,1.0
2105,129937,1.0
2105,127096,1.0
2105,122892,1.0
2105,117529,1.0
2105,117511,1.0
2105,114182,1.0
2105,112868,1.0
2105,111113,1.0
2161,144976,1.0
2161,141472,1.0
2161,140816,1.0
2161,140098,1.0
2161,138914,1.0
2161,136562,1.0
2161,134204,1.0
2161,133832,1.0
2161,132800,1.0
2161,131796,1.0
2194,135288,1.0
2194,134881,1.0
2194,133583,1.0
2194,132961,1.0
2194,132146,1.0
2194,131842,1.0
2194,131502,1.0
2194,130840,1.0
2194,127198,1.0
2194,127186,1.0
2396,148626,1.0
2396,128671,1.0
2396,127164,1.0
2396,127114,1.0
2396,114552,1.0
2396,113064,1.0
2396,110110,1.0
2396,105468,1.0
2396,104337,1.0
2396,103984,1.0
2407,143385,1.0
2407,142488,1.0
2407,139644,1.0
2407,136890,1.0
2407,130956,1.0
2407,130634,1.0
2407,120478,1.0
2407,117881,1.0
2407,116897,1.0
2407,115824,1.0
2455,149532,1.0
2455,142973,1.0
2455,142566,1.0
2455,138104,1.0
2455,134881,1.0
2455,133583,1.0
2455,132961,1.0
2455,132146,1.0
2455,131842,1.0
2455,131656,1.0
2467,143385,1.0
2467,142488,1.0
2467,141688,1.0
2467,140711,1.0
2467,138206,1.0
2467,136890,1.0
2467,136564,1.0
2467,136018,1.0
2467,135861,1.0
2467,130634,1.0
2502,148238,1.0
2502,146656,1.0
2502,141472,1.0
2502,141432,1.0
2502,140816,1.0
2502,140777,1.0
2502,140247,1.0
2502,140098,1.0
2502,139415,1.0
2502,138914,1.0
2542,149532,1.0
2542,143257,1.0
2542,142973,1.0
2542,142566,1.0
2542,142507,1.0
2542,140265,1.0
2542,138104,1.0
2542,136598,1.0
2542,132883,1.0
2542,132492,1.0
2571,149532,1.0
2571,143385,1.0
2571,142973,1.0
2571,142566,1.0
2571,142488,1.0
2571,141305,1.0
2571,140820,1.0
2571,139620,1.0
2571,139385,1.0
2571,138104,1.0
2628,141305,1.0
2628,139642,1.0
2628,136562,1.0
2628,135288,1.0
2628,134881,1.0
2628,133832,1.0
2628,133583,1.0
2628,133195,1.0
2628,132961,1.0
2628,132146,1.0
2716,149532,1.0
2716,143385,1.0
2716,142973,1.0
2716,142566,1.0
2716,142488,1.0
2716,138104,1.0
2716,136890,1.0
2716,136562,1.0
2716,136447,1.0
2716,133832,1.0
2728,116136,1.0
2728,110110,1.0
2728,103849,1.0
2728,101862,1.0
2728,98154,1.0
2728,93040,1.0
2728,92535,1.0
2728,86377,1.0
2728,85736,1.0
2728,81158,1.0
2762,146656,1.0
2762,143385,1.0
2762,142488,1.0
2762,140247,1.0
2762,139644,1.0
2762,138702,1.0
2762,136890,1.0
2762,135887,1.0
2762,130956,1.0
2762,130840,1.0
2858,144656,1.0
2858,143709,1.0
2858,143385,1.0
2858,142562,1.0
2858,142550,1.0
2858,142488,1.0
2858,141305,1.0
2858,140715,1.0
2858,138952,1.0
2858,136890,1.0
2947,144482,1.0
2947,142507,1.0
2947,142074,1.0
2947,135887,1.0
2947,132883,1.0
2947,132492,1.0
2947,132430,1.0
2947,131050,1.0
2947,129401,1.0
2947,124320,1.0
2959,143257,1.0
2959,139620,1.0
2959,138863,1.0
2959,138702,1.0
2959,135534,1.0
2959,135532,1.0
2959,132796,1.0
2959,131920,1.0
2959,131724,1.0
2959,129428,1.0
3256,142507,1.0
3256,141688,1.0
3256,140711,1.0
3256,138206,1.0
3256,136018,1.0
3256,135887,1.0
3256,135861,1.0
3256,132883,1.0
3256,132492,1.0
3256,132430,1.0
3421,138863,1.0
3421,135887,1.0
3421,134170,1.0
3421,132796,1.0
3421,129428,1.0
3421,129401,1.0
3421,126929,1.0
3421,122131,1.0
3421,121231,1.0
3421,120466,1.0
3578,146656,1.0
3578,143385,1.0
3578,142488,1.0
3578,140247,1.0
3578,139642,1.0
3578,139385,1.0
3578,138702,1.0
3578,136890,1.0
3578,136445,1.0
3578,132486,1.0
4011,146684,1.0
4011,142507,1.0
4011,140715,1.0
4011,140265,1.0
4011,136598,1.0
4011,132883,1.0
4011,132492,1.0
4011,132430,1.0
4011,131724,1.0
4011,131446,1.0
4027,149532,1.0
4027,142973,1.0
4027,142566,1.0
4027,142507,1.0
4027,141305,1.0
4027,138104,1.0
4027,136447,1.0
4027,132883,1.0
4027,132492,1.0
4027,132430,1.0
4033,136562,1.0
4033,136447,1.0
4033,135861,1.0
4033,135288,1.0
4033,134881,1.0
4033,133832,1.0
4033,133583,1.0
4033,132961,1.0
4033,132146,1.0
4033,131842,1.0
4085,148238,1.0
4085,146656,1.0
4085,141472,1.0
4085,141432,1.0
4085,140816,1.0
4085,140777,1.0
4085,140265,1.0
4085,140098,1.0
4085,139415,1.0
4085,138914,1.0
4262,140265,1.0
4262,136598,1.0
4262,135288,1.0
4262,134881,1.0
4262,133583,1.0
4262,132961,1.0
4262,132146,1.0
4262,131842,1.0
4262,131502,1.0
4262,127186,1.0
4306,146656,1.0
4306,141688,1.0
4306,140711,1.0
4306,140247,1.0
4306,138702,1.0
4306,138206,1.0
4306,135288,1.0
4306,134881,1.0
4306,133583,1.0
4306,133545,1.0
4963,140110,1.0
4963,135288,1.0
4963,134881,1.0
4963,134783,1.0
4963,133583,1.0
4963,132961,1.0
4963,132146,1.0
4963,131842,1.0
4963,131502,1.0
4963,127186,1.0
4993,143385,1.0
4993,142488,1.0
4993,141305,1.0
4993,140820,1.0
4993,138702,1.0
4993,136890,1.0
4993,136562,1.0
4993,136447,1.0
4993,133832,1.0
4993,130956,1.0
4995,143385,1.0
4995,142488,1.0
4995,139644,1.0
4995,138702,1.0
4995,136890,1.0
4995,133545,1.0
4995,131013,1.0
4995,130956,1.0
4995,129401,1.0
4995,129011,1.0
5349,148238,1.0
5349,141688,1.0
5349,141432,1.0
5349,140777,1.0
5349,140711,1.0
5349,140110,1.0
5349,139415,1.0
5349,138206,1.0
5349,136562,1.0
5349,135887,1.0
5378,139642,1.0
5378,135887,1.0
5378,135288,1.0
5378,134881,1.0
5378,133583,1.0
5378,133195,1.0
5378,132961,1.0
5378,132146,1.0
5378,131842,1.0
5378,131502,1.0
5418,144482,1.0
5418,142074,1.0
5418,140110,1.0
5418,139385,1.0
5418,135288,1.0
5418,134881,1.0
5418,134783,1.0
5418,133583,1.0
5418,132961,1.0
5418,132146,1.0
5445,143385,1.0
5445,142488,1.0
5445,141305,1.0
5445,136890,1.0
5445,133545,1.0
5445,132046,1.0
5445,130956,1.0
5445,130840,1.0
5445,129354,1.0
5445,129011,1.0
5952,142507,1.0
5952,140820,1.0
5952,139747,1.0
5952,138702,1.0
5952,136447,1.0
5952,134393,1.0
5952,132883,1.0
5952,132492,1.0
5952,132430,1.0
5952,132381,1.0
6365,139642,1.0
6365,139385,1.0
6365,134881,1.0
6365,134170,1.0
6365,133583,1.0
6365,133419,1.0
6365,132961,1.0
6365,132146,1.0
6365,131842,1.0
6365,131502,1.0
6711,144656,1.0
6711,143709,1.0
6711,142562,1.0
6711,142550,1.0
6711,141472,1.0
6711,140816,1.0
6711,140098,1.0
6711,138914,1.0
6711,136564,1.0
6711,136562,1.0
6807,141472,1.0
6807,141305,1.0
6807,140816,1.0
6807,140265,1.0
6807,140098,1.0
6807,138914,1.0
6807,136598,1.0
6807,136564,1.0
6807,134204,1.0
6807,132800,1.0
7153,143385,1.0
7153,142488,1.0
7153,140820,1.0
7153,139747,1.0
7153,138702,1.0
7153,136890,1.0
7153,136562,1.0
7153,136447,1.0
7153,133832,1.0
7153,132381,1.0
8825,2407,1.0
8825,592,1.0
8825,377,1.0
8825,5349,0.8
8825,2762,0.8
8825,2628,0.8
8825,2455,0.8
8825,1961,0.8
8825,1270,0.8
8825,1265,0.8
8961,146656,1.0
8961,142488,1.0
8961,141305,1.0
8961,140247,1.0
8961,140110,1.0
8961,136890,1.0
8961,134783,1.0
8961,131050,1.0
8961,130956,1.0
8961,130520,1.0
32587,148238,1.0
32587,144976,1.0
32587,141472,1.0
32587,141432,1.0
32587,140816,1.0
32587,140777,1.0
32587,140098,1.0
32587,139415,1.0
32587,139385,1.0
32587,138914,1.0
33493,141305,1.0
33493,140820,1.0
33493,139642,1.0
33493,135288,1.0
33493,134881,1.0
33493,133583,1.0
33493,133195,1.0
33493,132961,1.0
33493,132146,1.0
33493,131842,1.0
33794,149532,1.0
33794,143257,1.0
33794,142973,1.0
33794,142566,1.0
33794,142507,1.0
33794,140247,1.0
33794,140110,1.0
33794,138104,1.0
33794,135887,1.0
33794,135534,1.0
33834,144976,1.0
33834,144482,1.0
33834,142074,1.0
33834,141472,1.0
33834,140816,1.0
33834,140098,1.0
33834,138914,1.0
33834,134204,1.0
33834,134170,1.0
33834,132800,1.0
45950,144976,1.0
45950,141472,1.0
45950,140816,1.0
45950,140098,1.0
45950,138914,1.0
45950,134204,1.0
45950,133545,1.0
45950,132800,1.0
45950,131796,1.0
45950,131013,1.0
48516,139385,1.0
48516,136562,1.0
48516,136445,1.0
48516,135504,1.0
48516,133832,1.0
48516,132486,1.0
48516,130970,1.0
48516,129514,1.0
48516,127052,1.0
48516,122308,1.0
48780,142507,1.0
48780,140110,1.0
48780,139620,1.0
48780,138036,1.0
48780,135887,1.0
48780,135504,1.0
48780,134783,1.0
48780,132883,1.0
48780,132492,1.0
48780,132430,1.0
49272,142488,1.0
49272,140247,1.0
49272,136890,1.0
49272,136447,1.0
49272,135534,1.0
49272,135532,1.0
49272,132381,1.0
49272,132046,1.0
49272,129239,1.0
49272,127208,1.0
52973,144976,1.0
52973,144482,1.0
52973,142536,1.0
52973,142074,1.0
52973,141472,1.0
52973,140816,1.0
52973,140098,1.0
52973,138914,1.0
52973,134204,1.0
52973,132800,1.0
54286,144482,1.0
54286,142074,1.0
54286,141305,1.0
54286,140820,1.0
54286,139385,1.0
54286,135288,1.0
54286,134881,1.0
54286,133583,1.0
54286,132961,1.0
54286,132146,1.0
57949,45950,1.0
57949,5679,1.0
57949,1777,1.0
57949,1676,1.0
57949,719,1.0
57949,277,1.0
57949,256,1.0
57949,204,1.0
57949,55282,0.8
57949,5502,0.8
1,146656,1.0
1,141305,1.0
1,140247,1.0
1,138702,1.0
1,135288,1.0
1,134881,1.0
1,133583,1.0
1,132961,1.0
1,132381,1.0
1,132146,1.0
3,138863,1.0
3,132796,1.0
3,129428,1.0
3,126929,1.0
3,122131,1.0
3,121231,1.0
3,120400,1.0
3,118900,1.0
3,118880,1.0
3,117750,1.0
5,144976,1.0
5,141472,1.0
5,140816,1.0
5,140098,1.0
5,138914,1.0
5,134204,1.0
5,132800,1.0
5,131796,1.0
5,130988,1.0
5,127124,1.0
14,143385,1.0
14,142488,1.0
14,139644,1.0
14,136890,1.0
14,136020,1.0
14,134368,1.0
14,130956,1.0
14,130634,1.0
14,122886,1.0
14,120478,1.0
17,135288,1.0
17,134881,1.0
17,133583,1.0
17,132961,1.0
17,132146,1.0
17,131842,1.0
17,131502,1.0
17,127198,1.0
17,127186,1.0
17,127146,1.0
25,143385,1.0
25,142488,1.0
25,136890,1.0
25,130634,1.0
25,122886,1.0
25,120478,1.0
25,117881,1.0
25,116897,1.0
25,116797,1.0
25,115824,1.0
36,143385,1.0
36,142488,1.0
36,139644,1.0
36,136890,1.0
36,134170,1.0
36,130956,1.0
36,130634,1.0
36,122886,1.0
36,120478,1.0
36,120466,1.0
52,135288,1.0
52,134881,1.0
52,133583,1.0
52,132961,1.0
52,132146,1.0
52,131842,1.0
52,131502,1.0
52,127198,1.0
52,127186,1.0
52,127146,1.0
58,143385,1.0
58,142488,1.0
58,139644,1.0
58,136890,1.0
58,130956,1.0
58,130634,1.0
58,122886,1.0
58,120478,1.0
58,117881,1.0
58,116897,1.0
62,135288,1.0
62,134881,1.0
62,133583,1.0
62,132961,1.0
62,132146,1.0
62,131842,1.0
62,131656,1.0
62,131502,1.0
62,127198,1.0
62,127186,1.0
79,139642,1.0
79,133195,1.0
79,129937,1.0
79,122892,1.0
79,117529,1.0
79,115149,1.0
79,114182,1.0
79,110553,1.0
79,106072,1.0
79,104925,1.0
95,139642,1.0
95,138863,1.0
95,134170,1.0
95,133419,1.0
95,132796,1.0
95,129428,1.0
95,126929,1.0
95,122131,1.0
95,121231,1.0
95,120466,1.0
112,141688,1.0
112,140711,1.0
112,138206,1.0
112,136018,1.0
112,135861,1.0
112,128695,1.0
112,122900,1.0
112,118888,1.0
112,117176,1.0
112,113278,1.0
376,144976,1.0
376,141472,1.0
376,140816,1.0
376,140098,1.0
376,138914,1.0
376,134204,1.0
376,132800,1.0
376,131796,1.0
376,130988,1.0
376,127124,1.0
494,148238,1.0
494,146656,1.0
494,141432,1.0
494,140777,1.0
494,139642,1.0
494,139415,1.0
494,135288,1.0
494,134881,1.0
494,133583,1.0
494,133195,1.0
637,134393,1.0
637,133419,1.0
637,122882,1.0
637,115569,1.0
637,114662,1.0
637,110826,1.0
637,110110,1.0
637,109864,1.0
637,105351,1.0
637,104881,1.0
661,143385,1.0
661,142488,1.0
661,139644,1.0
661,136890,1.0
661,136020,1.0
661,134368,1.0
661,133419,1.0
661,130956,1.0
661,122886,1.0
661,120478,1.0
784,134170,1.0
784,130452,1.0
784,120466,1.0
784,120110,1.0
784,118888,1.0
784,118702,1.0
784,118338,1.0
784,116080,1.0
784,113642,1.0
784,113278,1.0
788,141305,1.0
788,135288,1.0
788,134881,1.0
788,133583,1.0
788,132961,1.0
788,132146,1.0
788,131842,1.0
788,131502,1.0
788,129354,1.0
788,127186,1.0
802,141688,1.0
802,140725,1.0
802,140711,1.0
802,138863,1.0
802,138206,1.0
802,136018,1.0
802,134170,1.0
802,133798,1.0
802,133419,1.0
802,132796,1.0
805,143385,1.0
805,142488,1.0
805,140265,1.0
805,138036,1.0
805,136890,1.0
805,136598,1.0
805,132991,1.0
805,130083,1.0
805,126430,1.0
805,122886,1.0
1073,146656,1.0
1073,141688,1.0
1073,140711,1.0
1073,140247,1.0
1073,138206,1.0
1073,136018,1.0
1073,135861,1.0
1073,134130,1.0
1073,130634,1.0
1073,128695,1.0
1356,148238,1.0
1356,146656,1.0
1356,141432,1.0
1356,140777,1.0
1356,139642,1.0
1356,139415,1.0
1356,130452,1.0
1356,122902,1.0
1356,122795,1.0
1356,121135,1.0
7,144656,1.0
7,143709,1.0
7,142562,1.0
7,142550,1.0
7,136564,1.0
7,135460,1.0
7,134881,1.0
7,134601,1.0
7,133583,1.0
7,132961,1.0
11,141688,1.0
11,140711,1.0
11,138206,1.0
11,136018,1.0
11,135861,1.0
11,135288,1.0
11,134881,1.0
11,133583,1.0
11,132961,1.0
11,132146,1.0
21,148238,1.0
21,146656,1.0
21,142507,1.0
21,141432,1.0
21,140777,1.0
21,139415,1.0
21,134393,1.0
21,132883,1.0
21,132492,1.0
21,132430,1.0
34,135288,1.0
34,134881,1.0
34,133583,1.0
34,132961,1.0
34,132146,1.0
34,131842,1.0
34,131502,1.0
34,127198,1.0
34,127186,1.0
34,127146,1.0
39,149532,1.0
39,142973,1.0
39,142566,1.0
39,141305,1.0
39,140725,1.0
39,138104,1.0
39,134881,1.0
39,134170,1.0
39,133798,1.0
39,133583,1.0
45,143385,1.0
45,142488,1.0
45,139644,1.0
45,136890,1.0
45,130956,1.0
45,130634,1.0
45,122886,1.0
45,120478,1.0
45,117881,1.0
45,116897,1.0
105,143385,1.0
105,142488,1.0
105,139644,1.0
105,136890,1.0
105,136020,1.0
105,134368,1.0
105,130956,1.0
105,130634,1.0
105,122886,1.0
105,120478,1.0
141,144656,1.0
141,143709,1.0
141,142562,1.0
141,142550,1.0
141,142507,1.0
141,141305,1.0
141,136564,1.0
141,135460,1.0
141,134601,1.0
141,132883,1.0
144,135288,1.0
144,134881,1.0
144,133583,1.0
144,132961,1.0
144,132146,1.0
144,131842,1.0
144,131656,1.0
144,131502,1.0
144,127198,1.0
144,127186,1.0
185,138863,1.0
185,132796,1.0
185,130490,1.0
185,129428,1.0
185,126929,1.0
185,122131,1.0
185,121231,1.0
185,120400,1.0
185,118900,1.0
185,117750,1.0
222,32302,1.0
222,32116,1.0
222,26555,1.0
222,8917,1.0
222,8622,1.0
222,8493,1.0
