id_film,id_film_lain,kemiripan
4963,3090,1.000000000000016
4963,6552,1.0000000000000089
4963,6909,1.000000000000007
4963,2203,1.000000000000007
4993,26172,1.000000000000016
4993,1699,1.000000000000016
4993,28,1.000000000000016
4993,94070,1.0000000000000133
4993,39234,1.0000000000000133
4993,7165,1.0000000000000133
4993,5527,1.0000000000000133
4993,2941,1.0000000000000107
4993,77843,1.000000000000007
4993,7841,1.000000000000007
4995,31116,1.000000000000016
4995,7091,1.000000000000016
4995,6374,1.0000000000000107
4995,7706,1.000000000000007
4995,6783,1.000000000000007
4995,4852,1.0000000000000058
4995,5310,1.0000000000000053
4995,242,1.0000000000000027
4995,59018,1.0000000000000018
4995,3457,1.0000000000000018
5349,90647,1.000000000000016
5349,74228,1.000000000000016
5349,61986,1.000000000000016
5349,44193,1.000000000000016
5349,26172,1.000000000000016
5349,7943,1.000000000000016
5349,39414,1.000000000000007
5349,332,1.000000000000007
5349,79720,1.0000000000000053
5349,5319,1.0000000000000053
5378,90647,1.000000000000016
5378,2202,1.000000000000004
5378,84392,1.0000000000000027
5378,7305,1.0000000000000027
5378,1334,1.0000000000000027
5378,3189,1.0000000000000022
5378,90717,1.0000000000000018
5378,89030,1.0000000000000018
5378,71520,1.0000000000000018
5378,54190,1.0000000000000018
5418,62250,1.000000000000016
5418,45028,1.000000000000016
5418,41226,1.000000000000016
5418,39414,1.000000000000016
5418,7792,1.000000000000016
5418,7419,1.000000000000016
5418,7039,1.000000000000016
5418,4509,1.000000000000016
5418,3011,1.000000000000016
5418,2929,1.000000000000016
5445,116161,1.000000000000016
5445,95761,1.000000000000016
5445,79720,1.000000000000016
5445,55094,1.000000000000016
5445,7943,1.000000000000016
5445,7091,1.000000000000016
5445,4956,1.000000000000016
5445,4888,1.000000000000016
5445,59256,1.0000000000000098
5445,50160,1.000000000000007
5952,52694,1.000000000000016
5952,26172,1.000000000000016
5952,8809,1.000000000000016
5952,4187,1.000000000000016
5952,1806,1.000000000000016
5952,3678,1.0000000000000133
5952,113345,1.000000000000009
5952,7841,1.000000000000007
5952,7579,1.000000000000007
5952,1699,1.000000000000007
6365,43376,1.000000000000016
6365,34530,1.000000000000016
6365,943,1.000000000000016
6365,361,1.000000000000016
6365,7579,1.000000000000007
6365,3577,1.0000000000000058
6365,3733,1.000000000000004
6365,36527,1.0000000000000027
6365,26870,1.0000000000000027
6365,7165,1.0000000000000027
6711,5014,1.000000000000016
6711,6816,1.0000000000000062
6711,8866,1.0000000000000053
6711,1658,1.0000000000000053
6711,8404,1.000000000000004
6711,3634,1.000000000000004
6711,4033,1.0000000000000027
6711,1468,1.0000000000000024
6711,1327,1.0000000000000024
6711,4613,1.0000000000000018
6807,5247,1.000000000000016
6807,2513,1.0000000000000107
6807,62250,1.000000000000007
6807,25855,1.000000000000007
6807,71254,1.0000000000000033
6807,2122,1.0000000000000022
6807,147,1.0000000000000022
6807,81417,1.0000000000000018
6807,4544,1.0000000000000004
6807,4039,1.0000000000000004
7153,100326,1.000000000000016
7153,77837,1.000000000000016
7153,1806,1.000000000000016
7153,59709,1.0000000000000133
7153,7579,1.0000000000000107
7153,86320,1.000000000000007
7153,44864,1.0000000000000033
7153,26285,1.0000000000000033
7153,5347,1.0000000000000033
7153,1686,1.000000000000002
8825,149532,0
8825,148626,0
8825,148238,0
8825,146878,0
8825,146684,0
8825,146656,0
8825,146344,0
8825,144976,0
8825,144656,0
8825,144482,0
8961,85179,1.000000000000016
8961,61986,1.000000000000016
